Year,Country,Name,Role
2011,Netherlands,Eljakim Schrijvers,IC member
2011,Netherlands,Ries Kock,Guest
2011,New Zealand,Margot Phillipps,Leader
2011,New Zealand,Robert Bowmaker,Deputy leader
2011,Nigeria,Samson Olatunji Ale,Leader
2011,Nigeria,John Olowojoba Ebiaku,Deputy leader
2011,North Macedonia,Mile Jovanov,Leader
2011,North Macedonia,Bojan Kostadinov,Deputy leader
2011,Norway,Geir Engdahl,Leader
2011,Poland,Paweł Idziak,Leader
2011,Poland,Jakub Łącki,Deputy leader
2011,Poland,Tadeusz Kuran,Guest
2011,Portugal,Pedro Ribeiro,Leader
2011,Republic of Korea,Hee Chul Kim,Leader
2011,Republic of Korea,Heejin Park,Deputy leader
2011,Romania,Constantin  Gălățan,Leader
2011,Romania,Tiberiu  Savin,Deputy leader
2011,Romania,Mihai Patrascu,ISC member
2011,Russia,Vladimir Kiryukhin,Leader
2011,Russia,Marina Tsvetkova,Deputy leader
2011,Russia,Andrei Lopatin,Guest
2011,Serbia,Andreja Ilic,Leader
2011,Serbia,Maja Kabiljo,Deputy leader
2011,Singapore,Steven Halim,Leader
2011,Singapore,Cheong Hock Soan,Deputy leader
2011,Singapore,Koh Zi Chun,Guest
2011,Slovakia,Andrej Blaho,Leader
2011,Slovakia,Marek  Zeman,Deputy leader
2011,Slovakia,Michal Forišek,ISC member
2011,Slovenia,Roman Dorn,Leader
2011,Slovenia,Jan Berčič,Deputy leader
2011,South Africa,Peter Waker,Leader
2011,South Africa,Keegan Carruthers-Smith,Deputy leader
2011,Spain,Joan Alemany Flos,Leader
2011,Spain,Lander Ramos Garrido,Deputy leader
2011,Sri Lanka,Sifaan Zavahir,Leader
2011,Sri Lanka,Chethiya Abeysinghe,Deputy leader
2011,Sweden,Magnus Per Jedvert,Leader
2011,Sweden,Fredrik Niemelä,IC member
2011,Switzerland,Silvan  Brüllmann,Leader
2011,Switzerland,Timon Gehr,Deputy leader
2011,Syria,Yasmina Ahmad Oukde,Leader
2011,Syria,Shadi Saleh,Deputy leader
2011,Syria,Ammar Alnahhas,Guest
2011,Taiwan,Ting-Chi Wang,Leader
2011,Taiwan,Ling-Jyh Chen,Deputy leader
2011,Taiwan,Greg Lee,IC member
2011,Taiwan,Kai-Hsiang Yang,Guest
2011,Taiwan,Rong-Guey Ho,Guest
2011,Tajikistan,Alexandr Ismatov,Leader
2011,Tajikistan,Shokirzhon Gadoev,Deputy leader
2011,Thailand,Sukree Sinthupinyo,Leader
2011,Thailand,Nattee Niparnan,Deputy leader
2011,Thailand,Kanchit Malaivongs,Chairman
2011,Thailand,Jittat Fakcharoenphol,ISC member
2011,Türkiye,Osman Abul,Leader
2011,Türkiye,Muhammed Fatih Demirci,Deputy leader
2011,Turkmenistan,Merdan Kaibov,Leader
2011,Turkmenistan,Serdar Gandymov,Deputy leader
2011,Ukraine,Andrii Gurzhii,Leader
2011,Ukraine,Vitalii Bondarenko,Deputy leader
2011,Ukraine,Valentyn Melnyk,Guest
2011,United Arab Emirates,Ammar Mohammed Saif,Leader
2011,United Arab Emirates,Khalid Abdulrahman Ahmed,Deputy leader
2011,United Kingdom,Fieke Dekkers,Leader
2011,United Kingdom,Sunoo Eleanor Park,Deputy leader
2011,United Kingdom,Richard Forster,Executive Director
2011,United States of America,Brian Dean,Leader
2011,United States of America,Neal Wu,Deputy leader
2011,United States of America,Delphine Dean,Guest
2011,Venezuela,Jose Trinidad Trino Gomez Barreto,Leader
2011,Venezuela,Emilio Nazareth Tirado Oviedo,Deputy leader
2011,Vietnam,Duc Nghia Nguyen,Leader
2011,Vietnam,Son Bao Pham,Deputy leader
2011,Vietnam,Đạt Trần,Guest
