Year,Country,Name,Role
2023,Tunisia,Hamdi Rhibi,Leader
2023,Tunisia,Louay Farah,Deputy leader
2023,Türkiye,Muhammed Fatih Demirci,Leader
2023,Türkiye,Buğra Çaşkurlu,Deputy leader
2023,Türkiye,Mehmet Ali Özgül,Guest
2023,Türkiye,Metin Demirsoy,Guest
2023,Turkmenistan,Nurahmet Resulov,Leader
2023,Turkmenistan,Kochek Arazov,Deputy leader
2023,Ukraine,Anton Tsypko,Leader
2023,Ukraine,Andrii Pankov,Deputy leader
2023,Ukraine,Valentyn Melnyk,Guest
2023,Ukraine,Vladyslav Denysiuk,Guest
2023,United Kingdom,Richard Forster,Leader
2023,United Kingdom,Fieke Dekkers,Deputy leader
2023,United States of America,Brian Dean,Leader
2023,United States of America,Danny Mittal,Deputy leader
2023,Uzbekistan,Sunatullo Khojiev,Leader
2023,Uzbekistan,Karimov Otabek,Deputy leader
2023,Uzbekistan,Obidov Sarvarbek,Guest
2023,Venezuela,Jose Trinidad Trino Gomez Barreto,Leader
2023,Venezuela,Samuel Nacache,Deputy leader
2023,Venezuela,Iranell Ojeda Balza,Guest
2023,Venezuela,Nelly Marina Balza de Ojeda,Guest
2023,Venezuela,Rubmary Daribeth Rojas Linarez,Guest
2023,Vietnam,Thuan Do Phan,Leader
2023,Vietnam,Dong Do Duc,Deputy leader
2023,Vietnam,Anh Pham Tuan,Guest
2023,Vietnam,Hanh Van Pham,Guest
2023,Vietnam,Khiem Nguyen Anh,Guest
2023,Vietnam,Long Tran Quoc,Guest
2023,Vietnam,Thai Nguyen Thi Hong,Guest
