Year,Country,Name,Role
2014,Egypt,Salah Elewa,Leader
2014,Egypt,Eslam Wageed,IC member
2014,Estonia,Ahto Truu,Leader
2014,Estonia,Targo Tennisberg,Deputy leader
2014,Finland,Antti Laaksonen,Leader
2014,Finland,Topi Talvitie,Deputy leader
2014,France,Mathias Hiron,Leader
2014,France,Amaury Pouly,Deputy leader
2014,Georgia,George Mandaria,Leader
2014,Georgia,Zaza Gamezardashvili,Deputy leader
2014,Georgia,Vakhtang Shekishvili,Guest
2014,Germany,Fabian Gundlach,Leader
2014,Germany,Simon Bürger,Deputy leader
2014,Greece,Michael Chatzopoulos,Leader
2014,Greece,Nikolaos S. Papaspyrou,Deputy leader
2014,"Hong Kong, China",Gong Poon,Leader
2014,"Hong Kong, China",Hau Chung Oa Yang,Deputy leader
2014,Hungary,Gyula Horváth,Leader
2014,Hungary,László Zsakó,Deputy leader
2014,India,Narayan Kumar Krishnan,Leader
2014,India,Nadeem Moidu,Deputy leader
2014,India,Madhavan Mukund,Executive Director
2014,Indonesia,Inggriani Liem,Leader
2014,Indonesia,Rully Soelaiman,Deputy leader
2014,Indonesia,Jordan Fernando,Guest
2014,Indonesia,Sugeng Riyadi,Guest
2014,Indonesia,William Gozali,Guest
2014,Iran,Hamid Zarrabi-Zadeh,Leader
2014,Iran,AmirMahdi Ahmadinejad,Deputy leader
2014,Iran,Mohammad Ali Abam,IC member
2014,Iran,Ali Sharifi Zarchi,ISC member
2014,Iran,Behzad Sowlatian Mashgani,Guest
2014,Iran,Hamidreza Hoori,Guest
2014,Ireland,Gary Conway,Leader
2014,Ireland,Ximo Planells,Deputy leader
2014,Israel,Oren Becker,Leader
2014,Israel,Jonathan Mosheiff,Deputy leader
2014,Israel,David Ginat,Guest
2014,Israel,Yuval Dor,Guest
2014,Israel,Nir Lavee,Invited guest
2014,Italy,Giorgio Audrito,Leader
2014,Italy,Roberto Grossi,Deputy leader
2014,Italy,Stefano Maggiolo,Invited guest
2014,Japan,Tetsushi Ito,Leader
2014,Japan,Kazuhiro Hosaka,Deputy leader
2014,Japan,Akira Hashimoto,Guest
2014,Japan,Kakehi Katsuhiko,Guest
2014,Japan,Kensuke Imanishi,Guest
2014,Japan,Seiichi Tani,Guest
2014,Japan,Shinya Shiroshita,Guest
2014,Jordan,Mowaffaq Hanandeh,Leader
2014,Jordan,Ashraf Ahmad,Deputy leader
2014,Jordan,Ibrahim Hajeer,Guest
2014,Jordan,Lubna AlHasan,Guest
2014,Kazakhstan,Mansur Kutybayev,Leader
2014,Kazakhstan,Yerzhan Utkelbayev,Deputy leader
2014,Kazakhstan,Bakhyt Matkarimov,IC member
2014,Kazakhstan,Artem Iglikov,ISC member
2014,Kazakhstan,Darkhan Akhmed-zaki,Guest
2014,Kazakhstan,Marat Kalibekov,Guest
2014,Kuwait,Bushra Albahar,Leader
2014,Kuwait,Abdulla Alasbahi,Deputy leader
2014,Kuwait,Walid Alrabiah,Guest
2014,Kyrgyzstan,Indira Musina,Leader
2014,Kyrgyzstan,Zamira Makieva,Deputy leader
2014,Latvia,Rūdolfs Opmanis,Leader
2014,Latvia,Artūrs Verza,Deputy leader
2014,Latvia,Mārtiņš Opmanis,IC member
2014,Latvia,Ināra Opmane,Guest
2014,Libya,Majdi Ashibani,Leader
2014,Libya,Mohamed Abdulali,Deputy leader
2014,Libya,Ali Abdulhafid Elrowayati,Guest
2014,Libya,Haitham Sheneshah,Guest
2014,Lithuania,Jūratė Skūpienė,Leader
2014,Lithuania,Motiejus Jakštys,Deputy leader
2014,Lithuania,Valentina Dagienė,IC member
2014,Lithuania,Rita Žiauberytė-Jakštienė,Guest
2014,Lithuania,Vytautas Gruslys,Invited guest
2014,Luxembourg,Jean-Marie Jans,Leader
2014,Luxembourg,Luc Bredemus,Deputy leader
2014,"Macao, China",Teng Lam,Leader
2014,"Macao, China",Kuo Meng Sun,Deputy leader
2014,Malaysia,Shien Jin Ong,Leader
2014,Malaysia,Yi Hang Ho,Deputy leader
2014,Malaysia,Mark Chang,Guest
2014,Mexico,Enrique Lira Vargas,Leader
2014,Mexico,Marcel Stöckli Contreras,Deputy leader
2014,Mexico,Alejandro Ozymandias Cepeda Beltran,Guest
2014,Mexico,Arturo Cepeda Salinas,Guest
2014,Mexico,Camila Catalina Cepeda Beltran,Guest
2014,Mexico,Carlos Daniel Ramírez Martínez,Guest
2014,Mexico,César Arturo Cepeda García,Guest
2014,Mexico,Cesar Murat Cepeda Beltran,Guest
2014,Mexico,Gilberto Reyes Barrera,Guest
2014,Mexico,Luis Hector Chavez Freire,Guest
2014,Mexico,Luis Ramon Delgado Pavon,Guest
2014,Mexico,Martha Lucía Cepeda García,Guest
2014,Mexico,Romina Carolina Cepeda Beltran,Guest
2014,Mexico,Veronica Tecuichpo Beltran Ortiz,Guest
2014,Moldova,Sergiu Corlat,Leader
2014,Moldova,Igor Bercu,Deputy leader
2014,Mongolia,Dashnyam Mendee,Leader
2014,Mongolia,Gantulga Gombojav,Deputy leader
2014,Mongolia,Tsagaan Sukhbaatar,Guest
2014,Montenegro,Predrag Stanisic,Leader
2014,Montenegro,Savo Tomovic,Deputy leader
2014,Netherlands,Eljakim Schrijvers,Leader
2014,Netherlands,Ries Kock,Deputy leader
2014,Netherlands,Willem van der Vegt,Guest
2014,New Zealand,Ronald Ping Man Chan,Leader
2014,New Zealand,Margot Phillipps,Deputy leader
2014,Nigeria,Oluchi Jennie Bamidele,Leader
2014,Nigeria,Abubakar Halilu Girei,Guest
2014,Nigeria,Adewale Roland Solarin,Guest
2014,North Macedonia,Mile Jovanov,Leader
2014,North Macedonia,Emil Stankov,Deputy leader
2014,Norway,Åsmund Eldhuset,Leader
2014,Norway,David Narum,Deputy leader
2014,Philippines,Martin Gomez,Observer
2014,Poland,Jakub Radoszewski,Leader
2014,Poland,Krzysztof Diks,Deputy leader
2014,Poland,Jakub Łącki,ISC member
2014,Portugal,Pedro Ribeiro,Leader
2014,Portugal,Pedro Paredes,Deputy leader
2014,Republic of Korea,Sung Ryul Kim,Leader
2014,Republic of Korea,Inbok Lee,Deputy leader
2014,Republic of Korea,Jae Hoon Kim,Guest
2014,Republic of Korea,Jae Sung Park,Guest
2014,Republic of Korea,Jin Man Kim,Guest
2014,Republic of Korea,Jin Wook Kim,Guest
2014,Republic of Korea,Sanghee Park,Guest
2014,Romania,Adrian Panaete,Leader
2014,Romania,Vlad Alexandru Gavrilă,Deputy leader
2014,Romania,Iosif Heidelbacher,Guest
2014,Russia,Marina Tsvetkova,Leader
2014,Russia,Pavel Kunyavskiy,Deputy leader
2014,Russia,Vladimir Kiryukhin,IC member
2014,Russia,Pavel Mavrin,ISC member
2014,Russia,Andrei Pominov,Guest
2014,Russia,Boris Solovyev,Guest
2014,Russia,Engel Fattakhov,Guest
2014,Russia,Liudmila Nugumanova,Guest
2014,Russia,Nadezda Glebova,Guest
2014,Russia,Nadezda Sulimova,Guest
2014,Russia,Sergei Masiagin,Guest
2014,Russia,Tamara Fedorova,Guest
2014,Russia,Tatiana Kamaletdinova,Guest
2014,Russia,Timerbulat Samerkhanov,Guest
2014,Serbia,Nikola Milosavljević,Leader
2014,Serbia,Marko Savić,Deputy leader
2014,Singapore,Sun Teck Tan,Leader
2014,Singapore,Keng Wah Goh,Deputy leader
2014,Slovakia,Andrej Blaho,Leader
2014,Slovakia,Michal Forišek,Deputy leader
2014,Slovenia,Darko Pevec,Leader
2014,Slovenia,Uroš Čibej,Deputy leader
2014,South Africa,Sean Wentzel,Leader
2014,South Africa,Robert Spencer,Deputy leader
2014,Spain,Salvador Roura Ferret,Leader
2014,Spain,Joan Alemany Flos,Deputy leader
2014,Sri Lanka,Gihan Wikramanayake,Leader
2014,Sri Lanka,Sifaan Zavahir,Deputy leader
2014,Sweden,Oskar Werkelin Ahlin,Leader
2014,Sweden,Arash Rouhani,Deputy leader
2014,Sweden,Fredrik Niemelä,ISC member
2014,Switzerland,Daniel Graf,Leader
2014,Switzerland,Josef Ziegler,Deputy leader
2014,Syria,Emad Alazeb,Leader
2014,Syria,Ammar Alnahhas,Deputy leader
2014,Syria,Jafar Alkheir,Guest
2014,Taiwan,Tsung-Che Chiang,Leader
2014,Taiwan,Jen-Wei Hsieh,Deputy leader
2014,Taiwan,Greg Lee,Chairman
2014,Taiwan,Pang-Feng Liu,ISC member
2014,Taiwan,Hui-Er Chen,Guest
2014,Taiwan,Ming-Yuan Tsai,Guest
2014,Taiwan,Rong-Guey Ho,Guest
2014,Taiwan,Yuh-Pyng Shieh,Guest
2014,Tajikistan,Alexandr Ismatov,Leader
2014,Tajikistan,Umedjon Safarov,Deputy leader
2014,Thailand,Nattee Niparnan,Leader
2014,Thailand,Jittat Fakcharoenphol,Deputy leader
2014,Thailand,Akkarit Sangpetch,Guest
2014,Thailand,Kriengsak Treeprapin,Guest
2014,Thailand,Phornphimon Tangchaisin,Guest
2014,Tunisia,Dorsaf Benna,Leader
2014,Tunisia,Ahmed Fessi,Deputy leader
2014,Türkiye,Osman Abul,Leader
2014,Türkiye,Tolga Can,Deputy leader
2014,Türkiye,Muhammed Fatih Demirci,Guest
2014,Türkiye,Murat Önder,Guest
2014,Türkiye,Nagihan Demet Yavuz,Guest
2014,Turkmenistan,Merdan Kaibov,Leader
2014,Turkmenistan,Maksat Meredov,Deputy leader
2014,Ukraine,Andrii Gurzhii,Leader
2014,Ukraine,Vitalii Bondarenko,Deputy leader
2014,United Kingdom,Fieke Dekkers,Leader
2014,United Kingdom,Frederick Manners,Deputy leader
2014,United Kingdom,Richard Forster,President
2014,United States of America,Brian Dean,Leader
2014,United States of America,Richard Peng,Deputy leader
2014,United States of America,Hua Chen,Guest
2014,Venezuela,Emilio Nazareth Tirado Oviedo,Guest
2014,Vietnam,Duc Nghia Nguyen,Leader
2014,Vietnam,Son Bao Pham,Deputy leader
2014,Vietnam,Dong Do Duc,Guest
2014,Vietnam,Thanh Hung Ngo,Guest
2014,Vietnam,Van Luong Pham,Guest
