Year,Country,Name,Role
2021,Italy,Giorgio Audrito,Leader
2021,Italy,Edoardo Morassutto,Deputy leader
2021,Italy,William Di Luigi,ITC member
2021,Italy,Dario Ostuni,Guest
2021,Japan,Hirotaka Yoneda,Leader
2021,Japan,Tomohito Hoshii,Deputy leader
2021,Japan,Masataka Yoneda,Guest
2021,Japan,Satoru Kawaharai,Guest
2021,Jordan,Mowaffaq Hanandeh,Leader
2021,Jordan,Ashraf Ahmad,Deputy leader
2021,Jordan,Mohammad Alkilani,Guest
2021,Kazakhstan,Temirlan Satylkhanov,Leader
2021,Kazakhstan,Aidos Nurmash,Deputy leader
2021,Kyrgyzstan,Pavel Pankov,Leader
2021,Kyrgyzstan,Kylychbek Uraiymov,Deputy leader
2021,Latvia,Mārtiņš Opmanis,Leader
2021,Latvia,Andrejs Vihrovs,Deputy leader
2021,Latvia,Eduards Kaļiņičenko,IC member
2021,Latvia,Raivis Ieviņš,Guest
2021,Lithuania,Jūratė Skūpienė,Leader
2021,Lithuania,Justas Klimas,Deputy leader
2021,Lithuania,Valentina Dagienė,IC member
2021,Lithuania,Andrius Paurys,Guest
2021,Lithuania,Daumilas Ardickas,Guest
2021,Lithuania,Džiugas Ramonas,Guest
2021,Lithuania,Ignas Bačius,Guest
2021,Lithuania,Martynas Sinkievič,Guest
2021,Lithuania,Zigmas Bitinas,Guest
2021,Luxembourg,Gilles Englebert,Leader
2021,Luxembourg,Luca Courte,Deputy leader
2021,Luxembourg,Jean Reckinger,Guest
2021,"Macao, China",Teng Lam,Leader
2021,"Macao, China",Kuo Meng Sun,Deputy leader
2021,Malaysia,Wei Xin Tan,Leader
2021,Malaysia,Li Xuan Tan,Deputy leader
2021,Malaysia,Lee Khyn Loh,Guest
2021,Malaysia,Sow Kheng Wong,Guest
2021,Malaysia,Voon Yee Vee,Guest
2021,Malaysia,Wai Kit Chooi,Guest
2021,Malaysia,Wei Wei Sheng,Guest
2021,Malaysia,Xue Yen Loh,Guest
2021,Malaysia,Xue Ying Loh,Guest
2021,Mexico,Marcel Stöckli Contreras,Leader
2021,Mexico,Sebastian Sánchez Lara,Deputy leader
2021,Mexico,Andrea Santillana Fernández,Guest
2021,Mexico,Freddy Román Cepeda,Guest
2021,Moldova,Sergiu Corlat,Leader
2021,Moldova,Igor Bercu,Deputy leader
2021,Mongolia,Tsedevsuren Danzan,Leader
2021,Mongolia,Khuder Altangerel,Deputy leader
2021,Montenegro,Goran Šuković,Leader
2021,Montenegro,Ranko Čabrilo,Deputy leader
2021,Morocco,Anas Abou El Kalam,Leader
2021,Morocco,Moncef Mhasni,Deputy leader
2021,Morocco,Adam Benali,Guest
2021,Morocco,Diaa Alhak El Fallous,Guest
2021,Netherlands,Eljakim Schrijvers,Leader
2021,Netherlands,Jelmer Sybren Firet,Deputy leader
2021,Netherlands,Eljakim Schrijvers,Treasurer
2021,Netherlands,Bouke van der Bijl,Guest
2021,Netherlands,Jeroen op de Beek,Guest
2021,Netherlands,Koen Wolters,Guest
2021,Netherlands,Ludo Pulles,Guest
2021,Netherlands,Marcel Vlastuin,Guest
2021,Netherlands,Robert Koprinkov,Guest
2021,Netherlands,Willem van der Vegt,Guest
2021,New Zealand,Margot Phillipps,Leader
2021,New Zealand,Ross Atkins,Deputy leader
2021,New Zealand,Johanna Basevi,Guest
2021,New Zealand,Matthew Toohey,Guest
2021,Nigeria,Oluchi Jennie Bamidele,Leader
2021,Nigeria,Sarah Arih,Deputy leader
2021,Nigeria,Chukwunonso Nriagu,Guest
2021,Nigeria,Victor Zwalmak Rimdans,Guest
2021,North Macedonia,Emil Stankov,Leader
2021,North Macedonia,Martin Dinev,Deputy leader
2021,North Macedonia,Mile Jovanov,IC member
2021,North Macedonia,Vladislav Bidikov,Guest
2021,Norway,David Narum,Leader
2021,Norway,Birk Tjelmeland,Deputy leader
2021,Palestine,Musa Alrefaya,Leader
2021,Palestine,Samed Al-Hajajla,Deputy leader
2021,Palestine,Amjad Houseini,Guest
2021,Palestine,Basil Hijaz,Guest
2021,Palestine,Khaled Jubeh,Guest
2021,Peru,Juan Gutiérrez,Guest
2021,Peru,Walter Erquinio,Guest
2021,Peru,Raul Gallegos,Observer
2021,Philippines,Vernon Gutierrez,Leader
2021,Philippines,Marte Raphael Soliza,Deputy leader
2021,Philippines,Gerard Francis Ortega,Guest
2021,Philippines,Kevin Charles Atienza,Guest
2021,Philippines,Payton Robin Yao,Guest
2021,Poland,Piotr Chrząstowski-Wachtel,Leader
2021,Poland,Tomasz Nowak,Deputy leader
2021,Poland,Jakub Łącki,ISC member
2021,Poland,Alicja Kluczek,Guest
2021,Poland,Pawel Gawrychowski,Guest
2021,Portugal,Pedro Ribeiro,Leader
2021,Portugal,Pedro Paredes,Deputy leader
2021,Portugal,Alberto Barbosa,Guest
2021,Portugal,Duarte Nóbrega,Guest
2021,Portugal,João Resende,Guest
2021,Portugal,Patrícia Sousa,Guest
2021,Republic of Korea,Sung Ryul Kim,Leader
2021,Republic of Korea,Inbok Lee,Deputy leader
2021,Republic of Korea,Jin Wook Kim,Guest
2021,Republic of Korea,Seungwon Shin,Guest
2021,Republic of Korea,Taekyu Kang,Guest
2021,Romania,Adrian Panaete,Leader
2021,Romania,George Chichirim,Deputy leader
2021,Romania,Petru-Simion Opriță,Guest
2021,Russia,Andrey Stankevich,Leader
2021,Russia,Alexey Maleev,Deputy leader
2021,Russia,Mikhail Tikhomirov,ISC member
2021,Saudi Arabia,Sultan Albarakati,Leader
2021,Saudi Arabia,Esraa Almajhad,Deputy leader
2021,Saudi Arabia,Mohammed Aba Alkhail,Guest
2021,Serbia,Marko Savić,Leader
2021,Serbia,Nikola Milosavljević,Deputy leader
2021,Serbia,Aleksa Plavšić,Guest
2021,Serbia,Dragan Urošević,Guest
2021,Serbia,Igor Pavlović,Guest
2021,Serbia,Mladen Puzić,Guest
2021,Singapore,Suhendry Effendy,Leader
2021,Singapore,Xing Chen Huang,Leader
2021,Singapore,Aaron Tan Tuck Choy,Deputy leader
2021,Singapore,Clarence Xuan Da Chew,Deputy leader
2021,Singapore,Bernard Cheng Yian Tan,Chairman
2021,Singapore,Steven Halim,IC member
2021,Singapore,Sun Teck Tan,IC member
2021,Singapore,Wei Liang Gan,ISC member
2021,Singapore,Ranald Yun Shao Lam,ITC member
2021,Slovakia,Michal Forišek,Leader
2021,Slovakia,Bohdan Jóža,Guest
2021,Slovakia,Jakub Šimo,Guest
2021,Slovenia,Darko Pevec,Leader
2021,Slovenia,Žiga Željko,Deputy leader
2021,South Africa,Tian Cilliers,Leader
2021,South Africa,Mohammed Taariq Mowzer,Deputy leader
2021,South Africa,Michael Cameron,Guest
2021,Spain,Jacobo Vilella Vilahur,Leader
2021,Spain,Joan Alemany Flos,Deputy leader
2021,Sri Lanka,Adithya Narasinghe,Leader
2021,Sri Lanka,Suvin Kodituwakku,Deputy leader
2021,Sri Lanka,Damika Gamlath,Guest
2021,Sri Lanka,Dilan Perera,Guest
2021,Sri Lanka,Nandula Perera,Guest
2021,Sri Lanka,Pasindu Wijesena,Guest
2021,Sri Lanka,Yasith Samaradivakara,Guest
2021,Sweden,Johan Sannemo,Leader
2021,Sweden,Simon Lindholm,Deputy leader
2021,Sweden,Fredrik Niemelä,ITC member
2021,Switzerland,Johannes Kapfhammer,Leader
2021,Switzerland,Timon Stampfli,Deputy leader
2021,Switzerland,Fabian Lyck,Guest
2021,Switzerland,Timon Gehr,Guest
2021,Syria,Ubai Sandouk,Leader
2021,Syria,Hasan Jaddouh,Deputy leader
2021,Syria,Aows Dayoub,Guest
2021,Syria,Khalil Tarsha Kurdi,Guest
2021,Syria,Lara Shabea,Guest
2021,Syria,Mhd Baraa Armoush,Guest
2021,Syria,Mohamad Yaser Abedin,Guest
2021,Syria,Mohammad Saeed Abou Trab,Guest
2021,Syria,Murhaf Alawir,Guest
2021,Taiwan,Hung-Lung Wang,Leader
2021,Taiwan,Shi-Chun Tsai,Deputy leader
2021,Taiwan,Greg Lee,President
2021,Taiwan,Biing-Feng Wang,Guest
2021,Taiwan,Cindy Kuo,Guest
2021,Taiwan,Liang-Ku Lee,Guest
2021,Taiwan,Tsung-Da Wu,Guest
2021,Taiwan,Yan-Ru Huang,Guest
2021,Tajikistan,Alexandr Ismatov,Leader
2021,Tajikistan,Akramzhon Azamov,Deputy leader
2021,Tajikistan,Khurshe Karimov,Guest
2021,Tajikistan,Zufar Mansurov,Guest
2021,Thailand,Nattee Niparnan,Leader
2021,Thailand,Jittat Fakcharoenphol,Deputy leader
2021,Thailand,Niramis Painprasert,Guest
2021,Tunisia,Dorsaf Benna,Leader
2021,Tunisia,Hichem Razgallah,Deputy leader
2021,Tunisia,Karim Razgallah,Guest
2021,Türkiye,Tolga Can,Leader
2021,Türkiye,Ahmet Soran,Deputy leader
2021,Turkmenistan,Kochek Arazov,Leader
2021,Turkmenistan,Amangeldi Meretglychov,Deputy leader
2021,Turkmenistan,Kerim Kochekov,Guest
2021,Ukraine,Vitalii Bondarenko,Leader
2021,Ukraine,Andrii Pankov,Deputy leader
2021,United Kingdom,Richard Forster,Leader
2021,United Kingdom,David Mestel,Deputy leader
2021,United Kingdom,Edyta Kuras,Guest
2021,United Kingdom,Jamie Frost,Guest
2021,United Kingdom,Patrick Sum,Guest
2021,United States of America,Brian Dean,Leader
2021,Uzbekistan,Bahodir Gulmatov,Leader
2021,Uzbekistan,Asadullo Ganiev,Deputy leader
2021,Venezuela,Emilio Nazareth Tirado Oviedo,Leader
2021,Venezuela,Jose Trinidad Trino Gomez Barreto,Deputy leader
2021,Vietnam,Thuan Do Phan,Leader
2021,Vietnam,Dong Do Duc,Deputy leader
2021,Vietnam,Dam Ho Si,Guest
2021,Vietnam,Khue Le Don,Guest
2021,Vietnam,Phuong Nguyen Khanh,Guest
2021,Vietnam,Tuan Le Khac,Guest
