Year,Country,Name,Role
2008,South Africa,Marco Gallotta,Deputy leader
2008,Spain,Salvador Roura Ferret,Leader
2008,Spain,Ricardo Martin Brualla,Deputy leader
2008,Sri Lanka,Sifaan Zavahir,Leader
2008,Sri Lanka,Nayana Somaratna,Deputy leader
2008,Sweden,Jimmy Mårdell,Leader
2008,Sweden,Fredrik Niemelä,Deputy leader
2008,Switzerland,Richard Královič,Leader
2008,Switzerland,Philipp Krähenbühl,Deputy leader
2008,Taiwan,Greg Lee,Leader
2008,Taiwan,Ling-Jyh Chen,Deputy leader
2008,Taiwan,Rong-Guey Ho,Guest
2008,Tajikistan,Erazh Haqnazarovich Dzhumaev 	,Leader
2008,Tajikistan,Latif Tursunboevich Ibrogimov,Deputy leader
2008,Thailand,Punpiti Piamsa-Nga,Leader
2008,Thailand,Jittat Fakcharoenphol,Deputy leader
2008,Thailand,Kanchit Malaivongs,IC member
2008,Türkiye,Göktürk Üçoluk ,Leader
2008,Türkiye,İsmail Hakkı Toroslu,Deputy leader
2008,Turkmenistan,Faruk Kececi,Leader
2008,Turkmenistan,Ismail Altinbilek,Deputy leader
2008,Ukraine,Andrii Gurzhii,Leader
2008,Ukraine,Vitalii Bondarenko,Deputy leader
2008,United Arab Emirates,Ali Ahmed Husain,Leader
2008,United Arab Emirates,Saad Harous,Deputy leader
2008,United Kingdom,Thomas James Barnet-Lamb,Leader
2008,United Kingdom,Fieke Dekkers,Deputy leader
2008,United Kingdom,Richard Forster,IC member
2008,United States of America,Brian Dean,Leader
2008,United States of America,Percy Liang,Deputy leader
2008,United States of America,Delphine Dean,Guest
2008,Venezuela,Jose Trinidad Trino Gomez Barreto,Leader
2008,Venezuela,Jorge Luis Bernadas Saragoza,Deputy leader
2008,Vietnam,Duc Nghia Nguyen,Leader
2008,Vietnam,Tung Thanh Nguyen,Deputy leader
