Year,Country,Name,Role
2016,Latvia,Mārtiņš Opmanis,Leader
2016,Latvia,Eduards Kaļiņičenko,Deputy leader
2016,Lithuania,Jūratė Skūpienė,Leader
2016,Lithuania,Artūras Lapinskas,Deputy leader
2016,Lithuania,Valentina Dagienė,Guest
2016,Luxembourg,Jean-Marie Jans,Leader
2016,Luxembourg,Luc Bredemus,Deputy leader
2016,"Macao, China",Teng Lam,Leader
2016,"Macao, China",Kuo Meng Sun,Deputy leader
2016,Malaysia,Shien Jin Ong,Leader
2016,Malaysia,Justin Lim Kai Ze,Deputy leader
2016,Mexico,Marcel Stöckli Contreras,Leader
2016,Mexico,Freddy Román Cepeda,Deputy leader
2016,Mexico,Ángel Adrián Domínguez Lozano,Guest
2016,Mexico,Carlos Daniel Ramírez Martínez,Guest
2016,Mexico,Gilberto Reyes Barrera,Guest
2016,Moldova,Angela Prisacaru,Leader
2016,Moldova,Sergiu Corlat,Deputy leader
2016,Mongolia,Khuder Altangerel,Leader
2016,Mongolia,Battogtokh Tsagaan,Deputy leader
2016,Montenegro,Goran Šuković,Leader
2016,Morocco,Anas Abou El Kalam,Observer
2016,Netherlands,Eljakim Schrijvers,Leader
2016,Netherlands,Willem van der Vegt,Deputy leader
2016,Netherlands,Eljakim Schrijvers,Treasurer
2016,Netherlands,Marcel Vlastuin,Guest
2016,New Zealand,Ronald Ping Man Chan,Leader
2016,New Zealand,Suzanne Scott,Deputy leader
2016,New Zealand,Margot Phillipps,Executive Director
2016,Nigeria,Oluchi Jennie Bamidele,Leader
2016,Nigeria,Babatunji Omoniwa,Deputy leader
2016,Nigeria,Francis Adebayo,Guest
2016,Nigeria,John Olowojoba Ebiaku,Guest
2016,Nigeria,Okwuike Chinnanna Kalu,Guest
2016,North Macedonia,Emil Stankov,Leader
2016,North Macedonia,Vesna Dimitrievska,Deputy leader
2016,North Macedonia,Mile Jovanov,IC member
2016,Norway,David Narum,Leader
2016,Norway,Arne Lyngstad Sund,Deputy leader
2016,Palestine,Musa Alrefaya,Observer
2016,Philippines,Kevin Charles Atienza,Leader
2016,Philippines,Payton Robin Yao,Deputy leader
2016,Philippines,Jared Guissmo Asuncion,Guest
2016,Philippines,Martin Gomez,Guest
2016,Poland,Jakub Radoszewski,Leader
2016,Poland,Bartosz Kostka,Deputy leader
2016,Poland,Jakub Łącki,ISC member
2016,Portugal,Pedro Ribeiro,Leader
2016,Portugal,Pedro Paredes,Deputy leader
2016,Republic of Korea,Sung Ryul Kim,Leader
2016,Republic of Korea,Inbok Lee,Deputy leader
2016,Republic of Korea,Jeongwoo Ji,Guest
2016,Republic of Korea,Jin Wook Kim,Guest
2016,Republic of Korea,Myungwoo Chun,Guest
2016,Republic of Korea,Soeun Ahn,Guest
2016,Republic of Korea,Su Dong Kim,Guest
2016,Romania,Adrian Panaete,Leader
2016,Romania,Mihai Cristian Calancea,Deputy leader
2016,Russia,Andrey Stankevich,Leader
2016,Russia,Marina Tsvetkova,Leader
2016,Russia,Pavel Kunyavskiy,Deputy leader
2016,Russia,Roman Andreev,Deputy leader
2016,Russia,Vladimir Kiryukhin,Chairman
2016,Russia,Pavel Mavrin,ISC member
2016,Russia,Sergei Masiagin,ITC member
2016,Serbia,Boris Grubić,Leader
2016,Serbia,Nikola Milosavljević,Deputy leader
2016,Singapore,Steven Halim,Leader
2016,Singapore,Him Nok Chan,Deputy leader
2016,Singapore,Wei Liang Gan,Guest
2016,Slovakia,Gabriela Andrejková,Leader
2016,Slovakia,Michal Anderle,Deputy leader
2016,Slovakia,Michal Forišek,ISC member
2016,Slovenia,Darko Pevec,Leader
2016,Slovenia,Simon Weiss,Deputy leader
2016,South Africa,Robert Spencer,Leader
2016,South Africa,Robin Visser,Deputy leader
2016,Spain,Joan Alemany Flos,Leader
2016,Spain,Lander Ramos Garrido,Deputy leader
2016,Sri Lanka,Gihan Wikramanayake,Leader
2016,Sri Lanka,Varuna Parinda Jayasiri,Deputy leader
2016,Sri Lanka,Chethiya Abeysinghe,Guest
2016,Sweden,Simon Lindholm,Leader
2016,Sweden,Fredrik Niemelä,ITC member
2016,Switzerland,André Ryser,Leader
2016,Switzerland,Daniel Graf,Deputy leader
2016,Syria,Ammar Alnahhas,Leader
2016,Syria,Madhat Alsoos,Deputy leader
2016,Syria,Jafar Alkheir,Guest
2016,Taiwan,Greg Lee,Leader
2016,Taiwan,Chun-Fa Chang,Deputy leader
2016,Taiwan,Hsu-Liang Yang,Guest
2016,Taiwan,Lai-Chang Cheng,Guest
2016,Taiwan,Pang-Yi Wu,Guest
2016,Taiwan,Sun-Yuan Hsieh,Guest
2016,Taiwan,Shi-Chun Tsai,Invited guest
2016,Tajikistan,Alexandr Ismatov,Leader
2016,Tajikistan,Gulhonim Safarova,Deputy leader
2016,Thailand,Nattee Niparnan,Leader
2016,Thailand,Sukree Sinthupinyo,Deputy leader
2016,Thailand,Akara Prayote,Guest
2016,Thailand,Panuakdet Suwannatat,Guest
2016,Thailand,Phanomyong Kaewprachum,Guest
2016,Tunisia,Dorsaf Benna,Leader
2016,Tunisia,Moez Ezzeddine,Deputy leader
2016,Turkmenistan,Rejepgeldi Hallyyev,Leader
2016,United Kingdom,Fieke Dekkers,Leader
2016,United Kingdom,James Clarke,Deputy leader
2016,United States of America,Brian Dean,Leader
2016,United States of America,Travis Hance,Deputy leader
2016,United States of America,Richard Peng,ISC member
2016,United States of America,Ben Chiu,Guest
2016,United States of America,C. N. Chiu,Guest
2016,United States of America,Daniel Beale,Guest
2016,United States of America,Grace Huang,Guest
2016,Uzbekistan,Bahodir Gulmatov,Leader
2016,Uzbekistan,Shihnazar Sharofaddinov,Deputy leader
2016,Venezuela,Jose Trinidad Trino Gomez Barreto,Leader
2016,Venezuela,Ricardo Jose Tovar Montero,Deputy leader
2016,Vietnam,Son Bao Pham,Leader
2016,Vietnam,Duc Nghia Nguyen,Deputy leader
2016,Vietnam,Cao Ta Thi Thanh,Guest
2016,Vietnam,Dam Ho Si,Guest
2016,Vietnam,Dong Do Duc,Guest
2016,Vietnam,Ha Nguyen Thi,Guest
2016,Vietnam,Hoa Nguyen Thi Phuong,Guest
2016,Vietnam,Hung Thanh Nguyen,Guest
2016,Vietnam,Kien Tran Van,Guest
2016,Vietnam,Mai Nguyen Thi Phuong,Guest
2016,Vietnam,Tam Nguyen,Guest
2016,Vietnam,Thanh Ha Xuan,Guest
