Year,Country,Name,Role
2009,Spain,Javier Gómez,Deputy leader
2009,Sri Lanka,Gihan Wikramanayake,Leader
2009,Sri Lanka,Sifaan Zavahir,Deputy leader
2009,Sweden,Jimmy Mårdell,Leader
2009,Sweden,Fredrik Niemelä,IC member
2009,Switzerland,Sandro Feuz,Leader
2009,Switzerland,Monika Steinová,Deputy leader
2009,Syria,Abdulrahman Idlbi,Leader
2009,Syria,Jasmina Oukdeova,Deputy leader
2009,Taiwan,Greg Lee,Leader
2009,Taiwan,Ling-Jyh Chen,Deputy leader
2009,Taiwan,Ding-Zhong Wang,Guest
2009,Taiwan,Rong-Guey Ho,Guest
2009,Taiwan,Tsung-Che Chiang,Guest
2009,Tajikistan,Erazh Haqnazarovich Dzhumaev 	,Leader
2009,Tajikistan,Latif Tursunboevich Ibrogimov,Deputy leader
2009,Thailand,Punpiti Piamsa-Nga,Leader
2009,Thailand,Jittat Fakcharoenphol,Deputy leader
2009,Thailand,Kanchit Malaivongs,IC member
2009,Türkiye,Göktürk Üçoluk ,Leader
2009,Türkiye,Onur Tolga Şehitoğlu,Deputy leader
2009,Turkmenistan,Faruk Kececi,Leader
2009,Turkmenistan,Ahmet Sevik,Deputy leader
2009,Ukraine,Andrii Gurzhii,Leader
2009,Ukraine,Vitalii Bondarenko,Deputy leader
2009,Ukraine,Lesya Bondarenko,Guest
2009,Ukraine,Oleksandr Kardakov,Guest
2009,Ukraine,Volodymyr Timofeiev,Guest
2009,United Arab Emirates,Ali Ahmed Husain,Leader
2009,United Arab Emirates,Saad Harous,Deputy leader
2009,United Kingdom,Thomas James Barnet-Lamb,Leader
2009,United Kingdom,Fieke Dekkers,Deputy leader
2009,United Kingdom,Richard Forster,Executive Director
2009,United States of America,Brian Dean,Leader
2009,United States of America,Rob Kolstad,Deputy leader
2009,United States of America,Delphine Dean,Guest
2009,Venezuela,Jose Trinidad Trino Gomez Barreto,Leader
2009,Venezuela,Emilio Nazareth Tirado Oviedo,Deputy leader
2009,Vietnam,Duc Anh Duong,Leader
2009,Vietnam,Tung Thanh Nguyen,Deputy leader
