Year,Country,Name,Role
2001,Albania,Ilia Ninka,Leader
2001,Albania,Vladimir Konomi,Deputy leader
2001,Argentina,Rogelio Faustino Garcia Llano,Leader
2001,Argentina,Hugo Ryckeboer,Deputy leader
2001,Armenia,Vladimir Yeghiazaryan,Leader
2001,Armenia,Tigran Piliposyan,Deputy leader
2001,Australia,Benjamin Burton,Leader
2001,Australia,David Clark,Deputy leader
2001,Australia,Peter Taylor,Invited guest
2001,Austria,Karl Josef Fuchs,Leader
2001,Austria,Helmut Achleitner,Deputy leader
2001,Azerbaijan,Elnur Seyidli,Leader
2001,Azerbaijan,Rana Seyidli,Deputy leader
2001,Belarus,Ihar Volkau,Leader
2001,Belarus,Emiliya Ratobylskaya,Deputy leader
2001,Belarus,Katsiaryna Paziura,Guest
2001,Bosnia and Herzegovina,Nedim Gavranović,Leader
2001,Bosnia and Herzegovina,Tijana Medić,Deputy leader
2001,Brazil,Ricardo Anido,Leader
2001,Brazil,Guilherme Ottoni,Deputy leader
2001,Bulgaria,Emil Kelevedjiev,Leader
2001,Bulgaria,Boyko Blajev Bantchev,Deputy leader
2001,Bulgaria,Krassimir Manev,IC member
2001,Canada,Gordon Cormack,Leader
2001,Canada,Barry Ferguson,Deputy leader
2001,Canada,Ian Munro,ISC member
2001,China,Wenhu Wu,Leader
2001,China,Hong Wang,Deputy leader
2001,China,Zide Du,IC member
2001,China,Baolin Yin,ISC member
2001,China,Lingjiang  Niu,Guest
2001,China,Xia Yu,Guest
2001,China,Xiang Xie,Guest
2001,Colombia,Mario Cruz,Leader
2001,Colombia,Raul Duque,Deputy leader
2001,Croatia,Ivo Šeparović,Leader
2001,Croatia,Krešimir Malnar,Deputy leader
2001,Croatia,Ante Đerek,Guest
2001,Cuba,Susana Oceguera Martínez,Leader
2001,Cuba,Marcelino González del Pino	,Deputy leader
2001,Cyprus,Panicos Masouras,Leader
2001,Cyprus,Andreas Loutsios,Deputy leader
2001,Czech Republic,Pavel Töpfer,Leader
2001,Czech Republic,Martin Mareš,Deputy leader
2001,Denmark,Knud Fjeldsted,Leader
2001,Denmark,Jørgen E. G. Nielsen,Deputy leader
2001,Egypt,Abdelaziz Mohamed Khamis,Leader
2001,Egypt,Ossama Mohamed Ismail,Deputy leader
2001,Estonia,Ahto Truu,Leader
2001,Estonia,Õnne Nummert,Deputy leader
2001,Finland,Ville Leppänen,Leader
2001,Finland,Timo Knuutila,Deputy leader
