Year,Country,Name,Role
2012,Estonia,Ahto Truu,Leader
2012,Estonia,Indrek Jentson,Deputy leader
2012,Finland,Timo Knuutila,Leader
2012,Finland,Antti Laaksonen,Deputy leader
2012,France,Mathias Hiron,Leader
2012,France,Amaury Pouly,Deputy leader
2012,Georgia,George Mandaria,Leader
2012,Georgia,Zaza Gamezardashvili,Deputy leader
2012,Germany,Wolfgang Pohl,Leader
2012,Germany,Julian Fischer,Deputy leader
2012,Greece,Michael Chatzopoulos,Leader
2012,Greece,Nikolaos S. Papaspyrou,Deputy leader
2012,"Hong Kong, China",Gong Poon,Leader
2012,"Hong Kong, China",Tat Chi Chung,Deputy leader
2012,Hungary,Gyula Horváth,Leader
2012,Hungary,László Zsakó,Deputy leader
2012,India,Narayan Kumar Krishnan,Leader
2012,India,Prateek Karandikar,Deputy leader
2012,India,Madhavan Mukund,Executive Director
2012,Indonesia,Inggriani Liem,Leader
2012,Indonesia,Risan,Deputy leader
2012,Indonesia,Julio Adisantoso,Guest
2012,Iran,Mohammad Ali Abam,Leader
2012,Iran,Ali Sharifi Zarchi,Deputy leader
2012,Iran,Saeidreza Seddighin,Observer
2012,Ireland,Gary Conway,Leader
2012,Ireland,Robert Hanrahan,Deputy leader
2012,Israel,Oren Becker,Leader
2012,Israel,Jonathan Mosheiff,Deputy leader
2012,Israel,David Ginat,IC member
2012,Italy,Giuseppe Ottaviano,Leader
2012,Italy,Luigi Laura,Leader
2012,Italy,Andrea Canciani,Deputy leader
2012,Italy,Salvatore Ingala,Deputy leader
2012,Italy,Giuseppe Colosio,Chairman
2012,Italy,Roberto Grossi,ISC member
2012,Italy,Stefano Maggiolo,Guest
2012,Italy,Matteo Costantino,Observer
2012,Japan,Tetsushi Ito,Leader
2012,Japan,Seiichi Tani,Deputy leader
2012,Jordan,Mowaffaq Hanandeh,Observer
2012,Kazakhstan,Artem Iglikov,Leader
2012,Kazakhstan,Azhar Tulepbergenovna Rakhletova,Deputy leader
2012,Kazakhstan,Bakhyt Matkarimov,IC member
2012,Kazakhstan,Sholpan Kirabayeva,Guest
2012,Kuwait,Makki Alkhabbaz,Leader
2012,Kuwait,Zuhair Ibrahim Almutawa,Deputy leader
2012,Kyrgyzstan,Pavel Pankov,Leader
2012,Kyrgyzstan,Timur Oruskulov,Deputy leader
2012,Latvia,Mārtiņš Opmanis,Leader
2012,Latvia,Rihards Opmanis,Deputy leader
2012,Latvia,Eduards Kaļiņičenko,Invited guest
2012,Latvia,Normunds Vilciņš,Invited guest
2012,Libya,Mohamed Ali,Leader
2012,Libya,Mohamed Abdulali,Deputy leader
2012,Lithuania,Jūratė Skūpienė,Leader
2012,Lithuania,Vytis Banaitis,Deputy leader
2012,Lithuania,Valentina Dagienė,IC member
2012,Luxembourg,Nino Silverio,Leader
2012,Luxembourg,Laurent Haan,Deputy leader
2012,"Macao, China",Teng Lam,Leader
2012,"Macao, China",Kuo Meng Sun,Deputy leader
2012,Malaysia,Shien Jin Ong,Leader
2012,Malaysia,Mohd Suhaimi bin Ramly,Deputy leader
2012,Mexico,Enrique Lira Vargas,Leader
2012,Mexico,Marcel Stöckli Contreras,Deputy leader
2012,Mexico,Alejandro Ozymandias Cepeda Beltran,Guest
2012,Mexico,Arturo Cepeda Salinas,Guest
2012,Mexico,César Arturo Cepeda García,Guest
2012,Mexico,Félix Rafael Horta Cuadrilla,Guest
2012,Mexico,Rodrigo Ruben Santiago Nieves,Guest
2012,Moldova,Iurie Mocanu,Leader
2012,Moldova,Anatol Gremalschi,Deputy leader
2012,Mongolia,Choijoovaanchig Lkhachin,Leader
2012,Mongolia,Battogtokh Tsagaan,Deputy leader
2012,Montenegro,Milka Damjanovic,Leader
2012,Montenegro,Bozidar Despotovic,Deputy leader
2012,Netherlands,Ries Kock,Leader
2012,Netherlands,Willem van der Vegt,Deputy leader
2012,Netherlands,Eljakim Schrijvers,IC member
2012,Netherlands,Marcel Vlastuin,Guest
2012,New Zealand,Margot Phillipps,Leader
2012,New Zealand,James McCloskey,Deputy leader
2012,Nigeria,Oluchi Jennie Bamidele,Leader
2012,Nigeria,Uche Onwuka,Deputy leader
2012,North Macedonia,Mile Jovanov,Leader
2012,North Macedonia,Emil Stankov,Deputy leader
2012,Norway,Åsmund Eldhuset,Leader
2012,Norway,Markus Dregi,Deputy leader
2012,Poland,Jakub Radoszewski,Leader
2012,Poland,Jakub Łącki,Deputy leader
2012,Portugal,Pedro Ribeiro,Leader
2012,Portugal,Rodrigo Gomes,Deputy leader
2012,Republic of Korea,Jin Young Choi,Leader
2012,Republic of Korea,Sung Ryul Kim,Deputy leader
2012,Romania,Adrian Panaete,Leader
2012,Romania,Mihai Tutunaru,Deputy leader
2012,Russia,Vladimir Kiryukhin,Leader
2012,Russia,Marina Tsvetkova,Deputy leader
2012,Russia,Alexander Timin,Guest
2012,Russia,Pavel Kunyavskiy,Guest
2012,Serbia,Dragan Urošević,Leader
2012,Serbia,Nikola Milosavljević,Deputy leader
2012,Singapore,Steven Halim,Leader
2012,Singapore,Teo Jui Sing,Deputy leader
2012,Singapore,Koh Zi Chun,Guest
2012,Slovakia,Gabriela Andrejková,Leader
2012,Slovakia,Vladimír Boža,Deputy leader
2012,Slovakia,Michal Forišek,ISC member
2012,Slovenia,Darko Pevec,Leader
2012,Slovenia,Jan Berčič,Deputy leader
2012,South Africa,Peter Waker,Leader
2012,South Africa,Mark Danoher,Deputy leader
2012,Spain,Salvador Roura Ferret,Leader
2012,Spain,Joan Alemany Flos,Deputy leader
2012,Sweden,Magnus Per Jedvert,Leader
2012,Sweden,Oskar Werkelin Ahlin,Deputy leader
2012,Sweden,Fredrik Niemelä,ISC member
2012,Switzerland,Daniel Graf,Leader
2012,Switzerland,Josef Ziegler,Deputy leader
2012,Syria,Jafar Alkheir,Leader
2012,Syria,Shadi Saleh,Deputy leader
2012,Taiwan,Pang-Feng Liu,Leader
2012,Taiwan,Chun-Fa Chang,Deputy leader
2012,Taiwan,Greg Lee,IC member
2012,Taiwan,Ling-Jyh Chen,ISC member
2012,Taiwan,Chang-Yu Chen,Guest
2012,Taiwan,Chiung-Yao Fang,Guest
2012,Taiwan,Jia-Ling Koh,Guest
2012,Taiwan,Kai-Hsiang Yang,Guest
2012,Taiwan,Ming-Wen Chang,Guest
2012,Taiwan,Rong-Guey Ho,Guest
2012,Taiwan,Yung-Pin Cheng,Guest
2012,Tajikistan,Erazh Haqnazarovich Dzhumaev 	,Leader
2012,Tajikistan,Alexandr Ismatov,Deputy leader
2012,Tajikistan,Behruz Afzali,Guest
2012,Thailand,Punpiti Piamsa-Nga,Leader
2012,Thailand,Sukree Sinthupinyo,Deputy leader
2012,Thailand,Kanchit Malaivongs,IC member
2012,Thailand,Jittat Fakcharoenphol,ISC member
2012,Thailand,Nattee Niparnan,Guest
2012,Trinidad and Tobago,Noel Kalicharan,Leader
2012,Trinidad and Tobago,Tommy Chen,Deputy leader
2012,Tunisia,Dorsaf Benna,Observer
2012,Türkiye,Osman Abul,Leader
2012,Türkiye,Bariş Kaya,Deputy leader
2012,Turkmenistan,Merdan Kaibov,Leader
2012,Turkmenistan,Serdar Gandymov,Deputy leader
2012,Ukraine,Andrii Gurzhii,Leader
2012,Ukraine,Vitalii Bondarenko,Deputy leader
2012,Ukraine,Andrii Pankov,Guest
2012,United Kingdom,Frederick Manners,Leader
2012,United Kingdom,David Mestel,Deputy leader
2012,United Kingdom,Richard Forster,President
2012,United States of America,Brian Dean,Leader
2012,United States of America,Jacob Steinhardt,Deputy leader
2012,Venezuela,Jose Trinidad Trino Gomez Barreto,Leader
2012,Venezuela,Emilio Nazareth Tirado Oviedo,Deputy leader
2012,Vietnam,Duc Nghia Nguyen,Leader
2012,Vietnam,Son Bao Pham,Deputy leader
