Year,Country,Name,Role
2000,Greece,Spyros Bakogiannis,Deputy leader
2000,Greece,Vassiliki Bakogianni,Guest
2000,"Hong Kong, China",Yee Chi Mak,Leader
2000,"Hong Kong, China",Hok Ling Ng,Deputy leader
2000,Hungary,Péter Hanák,Leader
2000,Hungary,László Zsakó,Deputy leader
2000,Hungary,Gyula Horváth,ISC member
2000,Hungary,Attila Horvath,Guest
2000,Hungary,Edith Horvath,Guest
2000,Hungary,Ibolya Kurucz Horvathne,Guest
2000,Hungary,László Gulyás,Guest
2000,Hungary,Laszlone Zsako,Guest
2000,Hungary,Péter Szlávi,Guest
2000,Indonesia,Suryana Setiawan,Leader
2000,Indonesia,Denny Denny,Deputy leader
2000,Indonesia,Hamid Mohammad,Guest
2000,Indonesia,Supi Rumirati Zamroni,Guest
2000,Indonesia,Zamroni Zamroni,Guest
2000,Iran,Ghassem Jaberipur,Leader
2000,Iran,Ali Asghar  Khanban,Deputy leader
2000,Iran,Mohammad Ghodsi,ISC member
2000,Iran,Bashir Sadjad,Observer
2000,Ireland,Charlie Michael Daly,Leader
2000,Ireland,Michael Scott,Deputy leader
2000,Ireland,Mary Carrick-Scott,Guest
2000,Ireland,Michael Anthony Cotter,Guest
2000,Israel,David Ginat,Leader
2000,Israel,Ella Tzur,Deputy leader
2000,Italy,Sebastiano Vigna,Leader
2000,Italy,Paolo Boldi,Deputy leader
2000,Italy,Benedetto Di Rienzo,Guest
2000,Kazakhstan,Shynaly Artygalin,Leader
2000,Kazakhstan,Umit Zhexenbayeva,Deputy leader
2000,Kazakhstan,Amerkhan Rakhimzhanov,Guest
2000,Kuwait,Makki Alkhabbaz,Leader
2000,Kuwait,Zuhair Ibrahim Almutawa,Deputy leader
2000,Kyrgyzstan,Pavel Pankov,Leader
2000,Kyrgyzstan,Maya A. Kim,Deputy leader
2000,Latvia,Māris Vītiņš,Leader
2000,Latvia,Mārtiņš Opmanis,Deputy leader
2000,Lithuania,Valentina Dagienė,Leader
2000,Lithuania,Jūratė Skūpienė,Deputy leader
2000,Luxembourg,Daniel Weiler,Leader
2000,Luxembourg,Marc Bonvini,Deputy leader
2000,"Macao, China",Teng Lam,Leader
2000,"Macao, China",Wan Hei Chan,Deputy leader
2000,Mexico,César Arturo Cepeda García,Leader
2000,Mexico,Gustavo R. Guerrero,Deputy leader
2000,Mexico,James Fidelholtz,Guest
2000,Moldova,Anatol Gremalschi,Leader
2000,Moldova,Iurie Mocanu,Deputy leader
2000,Moldova,Adelaida Margine,Guest
2000,Mongolia,Choijoovaanchig Lkhachin,Leader
2000,Mongolia,Pashka Amarbat,Deputy leader
2000,Mozambique,Otilia Gonçalaves Fernandes Da Graca,Leader
2000,Mozambique,Nguyen N. Quynh,Deputy leader
2000,Mozambique,Orlando Antonio de Graca,Guest
2000,Mozambique,Paulo Maculuve,Guest
2000,Netherlands,Eljakim Schrijvers,Leader
2000,Netherlands,Judith Helgers,Deputy leader
2000,Netherlands,Tom Verhoeff,ISC member
2000,Netherlands,Ries Kock,Guest
2000,Netherlands,Willem van der Vegt,Guest
2000,North Macedonia,Marjan Gushev,Leader
2000,North Macedonia,Gjorgji Jovancevski,Deputy leader
2000,North Macedonia,Jasmina Mojsieva-Guseva,Guest
2000,Poland,Krzysztof Diks,Leader
2000,Poland,Marcin Kubica,Deputy leader
2000,Poland,Stanisław Waligórski,IC member
2000,Portugal,Pedro Guerreiro,Leader
2000,Portugal,Paulo Faroleiro,Deputy leader
2000,Portugal,António Caleço,IC member
2000,Portugal,Alexandre Cerveira,Guest
2000,Portugal,Branca Cerveira,Guest
2000,Portugal,Fátima Maria Rodrigues,Guest
2000,Portugal,Isabel Faroleiro,Guest
2000,Portugal,Leonor Caleço,Guest
2000,Portugal,Maria Eugenia Rodrigues,Guest
2000,Portugal,Maria Isabel Nunes,Guest
2000,Portugal,Vera Cerveira,Guest
2000,Republic of Korea,Jik Hyun Chang,Leader
2000,Republic of Korea,Sung Kwon Kim,Deputy leader
2000,Republic of Korea,Ha Jine Kimn,IC member
2000,Republic of Korea,Kyung Yong Chwa,ISC member
2000,Republic of Korea,Dong Hoon Lee,Guest
2000,Republic of Korea,Hyang-Mi Kim,Guest
2000,Republic of Korea,Jae Kap Han,Guest
2000,Republic of Korea,Jae Keun Kim,Guest
2000,Republic of Korea,Jeoung Pyo Woo,Guest
2000,Republic of Korea,Ji-Hyung Kim,Guest
2000,Republic of Korea,Jong Il Lee,Guest
2000,Republic of Korea,Jun Hyung Kim,Guest
2000,Republic of Korea,Kun-Pyo Kim,Guest
2000,Republic of Korea,Kyung Hwa Kim,Guest
2000,Republic of Korea,Mok Hee Kim,Guest
2000,Republic of Korea,Yong-Sik Kang,Guest
2000,Republic of Korea,Yoo Kun Cho,Guest
2000,Romania,Horia Ioan Georgescu,Leader
2000,Romania,Clara Ionescu,Deputy leader
2000,Russia,Vitaly Berov,Leader
2000,Russia,Larisa Samovolnova,Deputy leader
2000,Russia,Vladimir Kiryukhin,IC member
2000,Russia,Alexandre Kostikov,Guest
2000,Serbia and Montenegro,Đura Paunić,Leader
2000,Serbia and Montenegro,Milan Vugdelija,Deputy leader
2000,Serbia and Montenegro,Branka Draskovic,Guest
2000,Singapore,Andrew Lim Leong Chye,Leader
2000,Singapore,Keng Wah Goh,Deputy leader
2000,Singapore,Andy Kurnia,Guest
2000,Singapore,Hong Tiam Goh,Guest
2000,Singapore,Mooi Lee Choo ,Guest
2000,Singapore,Zhao Hui Fu,Guest
2000,Slovakia,Gabriela Andrejková,Leader
2000,Slovakia,Dana Pardubska,Deputy leader
2000,Slovenia,Roman Dorn,Leader
2000,Slovenia,Marko Grobelnik,Deputy leader
2000,Slovenia,Brane Sotosek,Guest
2000,Slovenia,Dunja Mladenic,Guest
2000,Slovenia,Tomaž Slivnik,Guest
2000,South Africa,Peter Waker,Leader
2000,South Africa,Donald Cook,Deputy leader
2000,South Africa,Lionel Hartmann,IC member
2000,Spain,Miguel Gomila Ferrando,Leader
2000,Spain,Anna Carulla,Deputy leader
2000,Sri Lanka,Ruwan Weerasighe,Leader
2000,Sri Lanka,Sifaan Zavahir,Deputy leader
2000,Sweden,Håkan Strömberg,Leader
2000,Sweden,David Rydh,Deputy leader
2000,Sweden,Pär Söderhjelm,Guest
2000,Switzerland,Peter Strebel,Leader
2000,Switzerland,Roland Ulber,Deputy leader
2000,Taiwan,Greg Lee,Leader
2000,Taiwan,Tei-Wei Kuo,Deputy leader
2000,Taiwan,Rong-Guey Ho,Guest
2000,Taiwan,Te-Hsiang Su,Guest
2000,Taiwan,Wei-Kuan Shih,Guest
2000,Thailand,Kanchit Malaivongs,Leader
2000,Thailand,Punpiti Piamsa-Nga,Deputy leader
2000,Thailand,Khemmawadee Pongsanon,Guest
2000,Thailand,Pipawan Aramsree,Guest
2000,Thailand,Rawiwan Tenissara,Guest
2000,Thailand,Sresuda Winitsuvun,Guest
2000,Trinidad and Tobago,Noel Kalicharan,Leader
2000,Trinidad and Tobago,Keith Ramlakhan,Deputy leader
2000,Türkiye,Faruk Polat,Leader
2000,Türkiye,Onur Tolga Şehitoğlu,Deputy leader
2000,Türkiye,Göktürk Üçoluk ,IC member
2000,Türkiye,İsmail Hakkı Toroslu,ISC member
2000,Turkmenistan,Ismail Altinbilek,Leader
2000,Turkmenistan,Natalia Asirowa Gafurowna,Deputy leader
2000,Ukraine,Andrii Gurzhii,Leader
2000,Ukraine,Vitalii Bondarenko,Deputy leader
2000,United Kingdom,Fieke Dekkers,Leader
2000,United Kingdom,Mohan Ganesalingam,Deputy leader
2000,United Kingdom,Richard Forster,IC member
2000,United States of America,Rob Kolstad,Leader
2000,United States of America,Hal Burch,Deputy leader
2000,United States of America,Don Piele,IC member
2000,United States of America,Greg Galperin,Guest
2000,Venezuela,Jose Trinidad Trino Gomez Barreto,Leader
2000,Venezuela,Arsene Jos Laurent Espinoza,Deputy leader
2000,Venezuela,Alexandro Enrique Laurent Espinoza,Guest
2000,Venezuela,Sergio A. Henao,Guest
2000,Vietnam,Nguyen Xuan My,Leader
2000,Vietnam,Tuan Le Tran,Deputy leader
2000,Vietnam,Lan Vu Thi,Guest
